0
0
0
0
0
0
1
3
1
0
2
4
0
1
0
0
0
0
24
36
8
15
9
7
5
3
0
6
5
7
28
16
0
11
1
0
0
0
0
0
1
2
3
0
1
2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
