0
1260
2520
5040
1260
0
0
5040
10080
1260
2520
0
0
504
62496
99288
21420
40320
25704
18900
16380
10080
1260
18648
17640
23940
79632
40320
0
24444
2520
0
0
0
0
0
0
5040
16380
0
0
5040
5040
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
